route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0045,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0046,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0047,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0048,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0049,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0050,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0051,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0052,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0053,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0054,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0055,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0056,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0057,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0058,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0059,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0060,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0061,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0062,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0063,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0064,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0065,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0066,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0067,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0068,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0069,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0070,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0071,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0072,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0073,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0074,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0075,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0076,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0077,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0078,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0079,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0080,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0081,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0082,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0083,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0084,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0085,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0086,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0087,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0088,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0089,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0090,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0091,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0092,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0093,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0094,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0095,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0096,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0097,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0098,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0099,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_0_0100,Chennai International Airport,0,SHP_CMRL_BLUE_0
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0101,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0102,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0103,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0104,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0105,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0106,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0107,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0108,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0109,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0110,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0111,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0112,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0113,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0114,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0115,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0116,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0117,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0118,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0119,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0120,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0121,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0122,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0123,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0124,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0125,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0126,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0127,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0128,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0129,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0130,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0131,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0132,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0133,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0134,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0135,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0136,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0137,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0138,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0139,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0140,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0141,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0142,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0143,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0144,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0145,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0146,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0147,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0148,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0149,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0150,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0151,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0152,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0153,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0154,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0155,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0156,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0157,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0158,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0159,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0160,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0161,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0162,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0163,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0164,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0165,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0166,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0167,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0168,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0169,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0170,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0171,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0172,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0173,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0174,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0175,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0176,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0177,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0178,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0179,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0180,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0181,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0182,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0183,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0184,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0185,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0186,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0187,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0188,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0189,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0190,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0191,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0192,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0193,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0194,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0195,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
CMRL_BLUE,SVC_ALL,TRIP_CMRL_BLUE_1_0196,Puratchi Thalaivar Dr. MGR Central,1,SHP_CMRL_BLUE_1
